property,bin_midpoint,bin,borinine__B_1,borinine__B_2,borinine__B_3,borinine__B_4,14diborinine__B_1_4,dhdiborinine__B_1_4,borole__B_1,borole__B_2,borole__B_3,pyridine__N_1,pyridine__N_2,pyridine__N_3,pyridine__N_4,pyrazine__N_1_4,pyrrole__N_1,pyrrole__N_2,pyrrole__N_3,thiophene__S_1,thiophene__S_2,thiophene__S_3,furan__O_1,furan__O_2,furan__O_3,cyclobutadiene__none_none
gap,1.6084999999999998,"(1.557, 1.66]",0.050789326457639075,0.013921659247727697,0.004175686961316111,0.04281903464603958,0.08016508152724737,0.07337857669885595,0.04856769883161846,0.0006486504017578426,0.031573058305562986,0.05256500693245117,0.014335173878848322,0.00502704061362328,0.04714066794775121,0.09325160338271185,0.06337314425174122,0.005683799145403096,0.043378495617555725,0.06678666699099187,0.005878394265930448,0.045227149262565575,0.06592720520866273,0.0062189357268533155,0.04580282649412566,0.09336511720301947
gap,1.712,"(1.66, 1.764]",0.054356474533936286,0.013687316822608748,0.004471794458600651,0.04557403136299087,0.06784235917372519,0.05945270875927847,0.041746819889413735,0.0005438668936135927,0.02541066986272397,0.055826929468521184,0.015721781869089225,0.005086162616201191,0.049955181339322585,0.0966673045352456,0.06680498343220297,0.006103395139441428,0.04636968848512927,0.06927252767174612,0.007150842490104644,0.04789050146541913,0.07044083433210124,0.006667405251337006,0.05074076685231999,0.09221565329492692
gap,1.816,"(1.764, 1.868]",0.05496565465890619,0.014419799695873316,0.004679880446751612,0.0466152797441141,0.048109695348959154,0.04331183472287767,0.031867757327880025,0.0005899008966493629,0.018824393057521892,0.059042525300194014,0.015783126212574064,0.005689266425462744,0.05352367468931886,0.10647055739080279,0.07216454302343873,0.007524513659482985,0.05088878401761837,0.07516648314194327,0.007432751297781972,0.05101987310576268,0.07452414661003617,0.0076949294740705785,0.053340149965916836,0.0963504797860626
gap,1.92,"(1.868, 1.972]",0.059610273079723025,0.017082296375302623,0.005315997088052551,0.05028188328508304,0.030423078876530042,0.02725718252154333,0.022889261347283592,0.0006433372272165507,0.010242605854368767,0.06253915045626153,0.01598185111822168,0.005248277379924493,0.05652902635989639,0.11449709651751401,0.07610002200890514,0.008346454026783145,0.054869893510758966,0.07953679719640408,0.007906275923950767,0.05356628912929385,0.08128057968070157,0.008769702202583506,0.05803578986574568,0.09304687896795165
gap,2.0235000000000003,"(1.972, 2.075]",0.06131853058425136,0.01845342706502636,0.0072656350465086375,0.05118093360195465,0.01843199451326675,0.013781130781430838,0.012902396159286724,0.00060011144926915,0.004136482489605213,0.06442625058939518,0.018003343478074498,0.0058296540786146,0.059882549616357326,0.10497663851858202,0.08663037421235373,0.00814436966865275,0.06299026962150113,0.08645891379827682,0.0080586394616143,0.06110420506665524,0.0900167173903725,0.009687513395344849,0.06434052038235673,0.08137939903124866
gap,2.127,"(2.075, 2.179]",0.05994325225200408,0.01801603261618137,0.006335913611195284,0.05065976143907881,0.010440483733230489,0.005674774799592297,0.005344205393790805,0.0004132117572518663,0.0011018980193383103,0.06702294702625272,0.01928321533842043,0.007272526927632848,0.06129307732569351,0.0904382799371918,0.09735269000853972,0.007630643783917798,0.06911655326299551,0.09581003278146608,0.00884273160518994,0.06930938541637971,0.10063083661607118,0.008649899451805736,0.07123770695022176,0.06817993994655795
gap,2.231,"(2.179, 2.283]",0.054379245555716146,0.01752420870067929,0.005961844197138315,0.0452016187310305,0.0049862696921520455,0.00332417979476803,0.0014091631738690563,0.0007226477814713109,0.0002529267235149588,0.07121693886399769,0.022004624945801417,0.006576094811388929,0.0600881630293395,0.07175892470010117,0.1043503396444573,0.008165919930625813,0.0742520595461772,0.11020378667437492,0.007804596039890158,0.0739268680445151,0.11164908223731754,0.00932215638097991,0.08310449486920075,0.05181384593149299
gap,2.335,"(2.283, 2.387]",0.04701805203537992,0.016034759219986552,0.006362178658252729,0.04050069828790152,0.0011896756840635184,0.0013448507732891947,0.0003620752081932447,0.00015517508922567632,0.0001034500594837842,0.0687942895567165,0.02337971344333523,0.008172554699218952,0.06005275953033673,0.044742150726736665,0.11105363885584234,0.009413955413024363,0.07862204520767599,0.12103656959602752,0.00910360523457301,0.07903584544561112,0.1316919257228573,0.009672580561733823,0.09377747892205038,0.03837997206848394
gap,2.4385000000000003,"(2.387, 2.49]",0.0354251012145749,0.011977058029689609,0.004132928475033738,0.030870445344129555,8.434547908232118e-05,0.0006747638326585695,0.00016869095816464237,0.00033738191632928474,0.0,0.0641025641025641,0.02403846153846154,0.007928475033738192,0.056511470985155195,0.02471322537112011,0.11698717948717949,0.008434547908232119,0.08114035087719298,0.13723009446693657,0.008181511470985154,0.08923751686909581,0.15696693657219973,0.010880566801619434,0.10307017543859649,0.02690620782726046
aip,10.9565,"(10.912, 11.001]",0.06012422360248447,0.014472049689440995,0.0034161490683229812,0.04838509316770186,0.31080745341614907,0.03192546583850932,0.02770186335403727,0.0010559006211180125,0.0184472049689441,0.02888198757763975,0.00515527950310559,0.0017391304347826088,0.0253416149068323,0.041677018633540376,0.07472049689440993,0.013229813664596274,0.04962732919254658,0.043478260869565216,0.0068322981366459624,0.027888198757763976,0.031366459627329195,0.004285714285714286,0.02217391304347826,0.10726708074534161
aip,11.045,"(11.001, 11.089]",0.05761390618699879,0.01621791138389857,0.004166479996415931,0.048295327270283586,0.3045114466197751,0.03525827695891761,0.028314143631557726,0.0015680301061780386,0.019398772456431162,0.025715693741319833,0.006092916984006093,0.0015232292460015233,0.024595672236906948,0.04614488598181085,0.07262219434613144,0.012409838268894764,0.04954975135522602,0.04493526275704494,0.006854531607006854,0.029299762555441065,0.03149500470409032,0.005913713543300031,0.023386049012141034,0.10411719905022176
aip,11.133,"(11.089, 11.177]",0.05728556453104767,0.016155885798853055,0.0037614848615650245,0.04911512610223839,0.28824690139976566,0.03909477708577419,0.029567737559351298,0.002034901646420423,0.020965653326755873,0.027871986187334278,0.006012209409878523,0.0015107603132515262,0.027933649873589442,0.04988592218042794,0.07180736264413887,0.009712030585188382,0.04868348029845224,0.04704939261269039,0.006690509958685331,0.030646852068816673,0.03576493802799531,0.005210581488561386,0.02389467842387618,0.10109761361534192
aip,11.221,"(11.177, 11.265]",0.056201375067848745,0.015198118328206984,0.0036864483444906822,0.04625022616247512,0.270942645196309,0.04410168264881491,0.03288402388275737,0.0028496471865388094,0.02324950244255473,0.030916410349194862,0.006897955491224896,0.0015379048308304685,0.028767866835534648,0.054030215306676316,0.0679844400217116,0.00848109281707979,0.04758458476569567,0.05029853446716121,0.0052017369278089375,0.03378867378324588,0.03731680839515108,0.005450515650443279,0.024651709788311923,0.10172788130993306
aip,11.3085,"(11.265, 11.352]",0.054639904733962685,0.013961997135115544,0.004487168424140966,0.04713252679357299,0.25694216730234887,0.04868577740192948,0.03555218059127073,0.003279084617641475,0.024506842931846816,0.03040919524360147,0.007162211138532696,0.0022608425521633327,0.02928740313756623,0.05769463093039712,0.06691058453997895,0.007645444661132492,0.04525136772345236,0.05029080303056452,0.005816060611290406,0.032825362856600454,0.0395906321729976,0.004538943444419516,0.02899401135598778,0.10213485666948553
aip,11.396,"(11.352, 11.44]",0.05400811492488211,0.013968088606206821,0.003961508937383485,0.04748327667507402,0.23997971268779472,0.05270588880359688,0.038052418028292574,0.0037010637131264395,0.027662024344774647,0.03219925430420002,0.007840772014475271,0.002248053514639763,0.030239061300581203,0.06182147165259349,0.06470007676280294,0.006963482838030486,0.04437164162737142,0.05011514420440838,0.005387103849106262,0.03451584603574953,0.04153415944730782,0.0050032898344116675,0.030170523083671456,0.1013680228095186
aip,11.484,"(11.44, 11.528]",0.052930376110929635,0.01409148766009214,0.0038861416808407584,0.0484584971332665,0.21955010869932529,0.05601676109803215,0.03974002275364114,0.00408889689897158,0.029196751410838395,0.033837593070277214,0.008583304234204805,0.0025231760478502314,0.03113419016186625,0.06517453845027428,0.06558004888653593,0.006837356522522726,0.04341214503756603,0.0518377507687802,0.005508183425887336,0.03619180643635176,0.042668709237753025,0.0046858983745790015,0.030694887189249467,0.10337136871036418
aip,11.572,"(11.528, 11.616]",0.0537294443811477,0.013634119478941172,0.004282024989556037,0.04936196878204398,0.1989005354904865,0.06144848277695492,0.04346587672325396,0.004642816452090691,0.03078120846150925,0.034066309673009,0.008801412783411188,0.0024211006038509742,0.03095210968060461,0.06800919068778247,0.06431582545288823,0.006712620105578975,0.043931107819680223,0.052390718164900686,0.005354904864988037,0.03535756332839619,0.04447229501348221,0.00468079450077855,0.0313034066309673,0.10698416315369716
aip,11.66,"(11.616, 11.704]",0.05537247895087273,0.013341649037934784,0.004214039493978137,0.04806533446831464,0.1742673892339719,0.06488778012827537,0.04535992111318067,0.005216980893544935,0.03289479228999334,0.03404101103235539,0.008883195253305914,0.0026464168022182705,0.03188342281143859,0.07222863692678527,0.06538503678856478,0.006759319348340932,0.04453396937236096,0.05396498975988403,0.005275977446460628,0.036409301227971105,0.04542734574508432,0.004601731127424126,0.032077268628161584,0.11226201211957758
aip,11.748000000000001,"(11.704, 11.792]",0.055365580470726115,0.013210892124646732,0.004383850222159584,0.05100398329537953,0.14717423393886347,0.06851713113720487,0.049483358429825014,0.005704197666397157,0.0346776646169138,0.03625021325836529,0.00888638336065513,0.0028409723097920824,0.0322001587384006,0.0761499261940614,0.06364371388515944,0.006579484174374875,0.04448384057917263,0.054505129327290396,0.00585255131181711,0.03628730166972028,0.0473693189825907,0.004658304466186495,0.033490835453554184,0.11728097438674312
aip,11.836,"(11.792, 11.88]",0.05561330212783079,0.013707173465487296,0.004459525613771552,0.049437026804096056,0.11829478470215063,0.07331057745827158,0.05232733588610439,0.006089096627525667,0.03644740106894494,0.037607548333881,0.009824368457406502,0.0030981967421991833,0.03471053319831812,0.08045923054741515,0.0647938894440011,0.0067395838223164055,0.04531280386805169,0.05471469095152194,0.005887915020889357,0.03769472703009006,0.04879995171641441,0.005579436557380347,0.03524031142912707,0.11985058912680477
aip,11.9235,"(11.88, 11.967]",0.056079777628489196,0.014557691478018626,0.0046039777875020805,0.05013836586523349,0.09013811933362506,0.08125681813979575,0.055654510603940804,0.005941411763255696,0.03818158285619195,0.039044443485710414,0.009984530141570776,0.0032603805215376176,0.03570394019143179,0.0856820605111833,0.06492409908105343,0.006902885036147697,0.04557753110920734,0.055179937257705654,0.005818145959038773,0.03758990699595072,0.05111216571854719,0.005300429581327696,0.03689961849233595,0.12046767046119901
aip,12.011,"(11.967, 12.055]",0.05440423510877372,0.014665338368510066,0.004824734147302088,0.049382573037091954,0.06128512846651067,0.08894191784630355,0.05992980098695642,0.0065159974978569605,0.04143016009081853,0.0402196325556611,0.010912123809744457,0.0031971827722818156,0.037427889627690385,0.09294418830943169,0.0646908231587239,0.006394365544563631,0.04511387067627366,0.05834858559414313,0.006226397609063318,0.04078724833769664,0.05307207562032296,0.005658781827027779,0.0375958575631907,0.11603109144406089
aip,12.099,"(12.055, 12.143]",0.05228144365840766,0.014233014294872516,0.004183865126584414,0.0445547895133445,0.039347452003644014,0.09689809139270973,0.06347778165172697,0.006455748878116811,0.0447403641762172,0.044301733154881735,0.011786802829732435,0.0033234735078110063,0.04088266057831813,0.10372498959657193,0.06211127731602803,0.005533499038385838,0.04399806552472642,0.06040736450237873,0.006270174215244115,0.040466523455512694,0.055160662670250694,0.005882154465601206,0.03969610743085938,0.11028196101807385
aip,12.187000000000001,"(12.143, 12.231]",0.04475457977905188,0.012921269752482171,0.003926723535169907,0.04011746608865893,0.024438540064326667,0.10703398126136204,0.06784505663543561,0.00655013284855265,0.04684100125856524,0.04911201230597119,0.012669556705355894,0.003943504404978325,0.04503426094252552,0.11565375471961964,0.05574045588029646,0.004189623828835128,0.04040833449867152,0.061843098867291287,0.006192140959306391,0.04333939309187526,0.059678366662005315,0.005744651097748567,0.04229338554048385,0.09972870927143057
aip,12.275,"(12.231, 12.319]",0.03784987084948975,0.011275716679470816,0.0031334877896812673,0.031891404685713595,0.013937366539431739,0.11511635644330988,0.07072124662000714,0.005746744015824718,0.047812910211661654,0.05535021867873281,0.015092764546823866,0.004978495078972361,0.05002086975458379,0.1302998590535415,0.04905299707823436,0.0032000290361802906,0.03443811966535802,0.06568830870299013,0.005946367755321787,0.04343933555540769,0.0643453853645553,0.006212532741317879,0.04619777268300355,0.08825184047038612
aip,12.363,"(12.319, 12.407]",0.030961508090336105,0.009353778122352874,0.0025412413317827454,0.025139624700291453,0.009052274913497294,0.1251094743794059,0.07293506195173077,0.005707025024766335,0.05025771345709322,0.06051600120601284,0.016489354065268268,0.00556345206816844,0.0535742487545046,0.1419649394839988,0.04246170191382751,0.00269917158404043,0.028204907323656516,0.06495958421271769,0.005391164520250966,0.043251353175115935,0.07068096653314382,0.006597177355673285,0.04924552411307806,0.07734275171928616
aip,12.451,"(12.407, 12.495]",0.02442068755240491,0.007384328073786112,0.0019342175470691363,0.019913865386081257,0.005926518789541885,0.13154584953121426,0.07582513911121275,0.005278603552100008,0.04988947328302462,0.06803109993139721,0.020190182178519703,0.006164722920954341,0.05922707523439286,0.14865843433188505,0.034339507584419546,0.0019342175470691363,0.022762786797774222,0.06546802347739919,0.005545392179281958,0.04223835658205656,0.07636824453083314,0.006993673298269686,0.05155690220291181,0.06840269837640064
aip,12.538499999999999,"(12.495, 12.582]",0.019165032221910898,0.005982067806108154,0.0014429812272345195,0.015522555337629588,0.004174838890445503,0.13733538806388343,0.07616979546091342,0.005253572429251892,0.047772485289997196,0.07371812832726254,0.023157747268142338,0.007326982347996638,0.06144578313253012,0.1547072008966097,0.0291678341272065,0.001625105071448585,0.01853460353040067,0.06517231717567946,0.005197534323339871,0.04134211263659288,0.08412720650042028,0.007074810871392547,0.0561081535444102,0.05847576351919305
aip,12.626000000000001,"(12.582, 12.67]",0.016605038928825703,0.0047771066351255135,0.0015847132587675985,0.012310236328977285,0.003399095105762385,0.13881169472451252,0.07569876667968121,0.005489079258629797,0.0454054798925151,0.07808731999724397,0.025148710410877104,0.007142693093865552,0.0642153372683218,0.15089226246526263,0.02503387611676351,0.0015387795411221606,0.01575526515238511,0.06655795686823913,0.0053512781056934845,0.0403987046691624,0.09439378976137433,0.007739831423256242,0.05879515858616017,0.054867825727475256
aip,12.713999999999999,"(12.67, 12.758]",0.014446490689584613,0.004419889502762431,0.001064047472887252,0.010272150603642316,0.002537343973808062,0.13877634540617967,0.07448332310210763,0.005156537753222836,0.04362594638837733,0.08496009821976673,0.028483732351135667,0.008839779005524863,0.06355637405361163,0.1498669940658891,0.022385921833435646,0.0015142214037241661,0.013709842439124207,0.06457949662369551,0.005320237364436259,0.03658686310620012,0.1033353795784735,0.00847145488029466,0.06114180478821363,0.052465725393902186
aip,12.802,"(12.758, 12.846]",0.012094304960195958,0.0038273116962645438,0.0011481935088793632,0.009338640538885487,0.0027556644213104714,0.13625229638701775,0.07578077158603796,0.006047152480097979,0.043248622167789345,0.08573178199632578,0.03191977954684629,0.009415186772810778,0.06858542559706063,0.13923759951010412,0.019595835884874464,0.0013012859767299449,0.011711573790569503,0.06674831598285365,0.0052051439069197795,0.035670545009185546,0.11221677893447643,0.010027556644213105,0.06360992039191672,0.048530312308634416
aea,-8.4955,"(-8.549, -8.442]",0.02647111429082454,0.005663864544207953,0.0015501102963095452,0.025040243248077267,0.04942467060156203,0.2458713408454063,0.0941393906874143,0.020986108626959994,0.06230250998628749,0.04304537053598045,0.011148870208072497,0.0036367972336493175,0.033744708758123174,0.14636618374768973,0.015918440350563407,0.0006558158945924998,0.009777618792106361,0.028140463840696357,0.002384785071245454,0.01907828056996363,0.033267751743874086,0.0019078280569963632,0.022476599296488403,0.09700113277290884
aea,-8.389,"(-8.442, -8.336]",0.025296956834286104,0.0065039537192345875,0.0015404100913976653,0.02628966555985349,0.04949851093691165,0.24047513093485776,0.09362270222161366,0.020607263889364322,0.06377297778386334,0.04330263923595659,0.010885564645876835,0.003046588847430938,0.0368329168520864,0.14425084722555026,0.01869030910895834,0.0009927087255673843,0.011809810700715436,0.029986649779207886,0.0019854174511347686,0.018382227090678806,0.034128641358299384,0.0028069694998801905,0.02177112929175367,0.09352000821552049
aea,-8.283000000000001,"(-8.336, -8.23]",0.029767688366752053,0.0062715307834996905,0.0017003798251037895,0.028663545623178164,0.05321968024026146,0.2266363395459765,0.09345464181609399,0.018174189559226218,0.06216323646320997,0.04356947266142567,0.010842681741895592,0.0035995053440508787,0.037916261814327355,0.13686953449341932,0.01994081794894444,0.0010820598887024114,0.013934281423902482,0.0333009451461885,0.0029370196979065454,0.02153078349969084,0.03586255631127992,0.0029370196979065454,0.022657009098136206,0.09296881900892147
aea,-8.177,"(-8.23, -8.124]",0.032109675271615776,0.007338922010713313,0.0023000332899555127,0.030414913900069607,0.06152589050630996,0.2123899161698393,0.08652362073661593,0.017219986078745878,0.06002784250824683,0.04474472656841086,0.011727143419181067,0.003601367914535605,0.03900977514148231,0.13176769663771448,0.0233937596465212,0.0015131797960233635,0.017053536301183305,0.03521169385346367,0.003223072965529764,0.022697696940350454,0.03723935478013497,0.003843476681899343,0.02448324909965802,0.09063946978179947
aea,-8.071000000000002,"(-8.124, -8.018]",0.03398881352946358,0.008136615872456619,0.002367215713908218,0.03201796881881441,0.0670857923015943,0.1953228221615432,0.08495551836518982,0.01455562406412402,0.0592904959041663,0.04508720162071699,0.011913150709063684,0.00332511230511759,0.03915264687747732,0.12806086496961155,0.027867083590240465,0.002080947767110015,0.01850832379106844,0.03793050295076191,0.0033471329164097593,0.024773187703690653,0.040022461023518016,0.003754514225314895,0.026138465603805162,0.09031753721483309
aea,-7.965,"(-8.018, -7.912]",0.036143021994109646,0.008439399941440898,0.0025404316150255766,0.03350786242055769,0.07252716970083188,0.17338661063364394,0.08383424329584403,0.011238180534265686,0.05792184082258314,0.04503022683040251,0.012469643995108593,0.0036168856891889566,0.041215273591567486,0.12876113053512686,0.03027850019806755,0.0018945591705275485,0.020891820671362877,0.04089664318561513,0.0035996624240023424,0.02757444756376914,0.04193865072940528,0.004116360379600764,0.02797919429565457,0.09019823978229793
aea,-7.859,"(-7.912, -7.806]",0.03662977250603887,0.0089843890831741,0.002848181129898691,0.03466128276309623,0.07889822259076323,0.15057143887226448,0.08065760536467534,0.009532393553736886,0.057605364675343405,0.04828928867577604,0.012834841547391571,0.004023506507553088,0.04169881385874464,0.12484407109636947,0.03466128276309623,0.002538125968922378,0.023117135955582794,0.04499405126726034,0.004549879222698922,0.028921656992464937,0.04280924397014818,0.004369614594224322,0.029347081515664997,0.09261275552511086
aea,-7.753,"(-7.806, -7.7]",0.039399162767791186,0.01014023323799241,0.002797087997777483,0.03554132808011163,0.08477133963467379,0.13105904191843615,0.07513622386806332,0.007368401113784024,0.05481787358172485,0.04869332424121885,0.01260268091097936,0.003977800087132764,0.042581402837497395,0.12186590393928488,0.03791538019560674,0.002980193081153436,0.025723107230125206,0.046773877849967484,0.004773360104559317,0.03223912261095221,0.047140088016719386,0.004830185820089785,0.03194236609651532,0.09493051477784302
aea,-7.647,"(-7.7, -7.594]",0.04244937514790232,0.010941954677094015,0.0028115527208392964,0.03711362278991672,0.09114727127257975,0.11398338986488771,0.0703169898919327,0.005611836693298475,0.049999436562581,0.04795415873158968,0.012987232508085327,0.0038820838169504514,0.043717109340665535,0.11461443977417428,0.04240993452857191,0.0035665588623071637,0.029214230175454412,0.05163903945188808,0.005059668022672722,0.0337329982758815,0.049824770962689176,0.005031496151722428,0.03459505752696048,0.09739579224935487
aea,-7.541,"(-7.594, -7.488]",0.04373845422063915,0.012228847026028474,0.003301954624395748,0.03881041138925454,0.09482195993407153,0.09449563611022002,0.06665855466200594,0.004186900587382883,0.048334642315903585,0.047659871019125895,0.012781938252895433,0.00394907135983009,0.04332363580048893,0.10853309144810346,0.047527129124677825,0.0038495149389940375,0.03293658255992744,0.053788121812811805,0.0054092321987588635,0.036498490060950656,0.053550292585259014,0.00531520669019148,0.03727281777856439,0.10102764349951882
aea,-7.4345,"(-7.488, -7.381]",0.0462435962313715,0.011974549817197637,0.0037072205511931907,0.04093294593257635,0.10122645317928278,0.07302428456897875,0.06285217173756062,0.003127256599932906,0.04508935424994172,0.04785271190006425,0.013123105877536631,0.003934657394824675,0.042843415419080814,0.1031539804290596,0.053652351412667096,0.0047306863475348685,0.03642401050758218,0.05747329038567603,0.005919043855509373,0.0387950396024404,0.055426358792992673,0.005714350696241038,0.038618776048626,0.10416038846212892
aea,-7.328,"(-7.381, -7.275]",0.04958792620765133,0.012667565590175532,0.0040814352140183694,0.04266460277053869,0.1065163892298483,0.052472140425557645,0.058010799175247756,0.0020195546096031637,0.03949015315963551,0.048832104871722,0.012474075328177623,0.003948410658894808,0.04354135552021671,0.0980451436967524,0.0591536010351729,0.005460053330753463,0.04093528355393239,0.061306180199899626,0.006312619797681745,0.040687374155747566,0.05697683558769644,0.006034477546059752,0.04034876619725123,0.10843315213776507
aea,-7.2219999999999995,"(-7.275, -7.169]",0.05188893338673074,0.013763182485649447,0.004104925911093312,0.044693632358830594,0.11361633960752904,0.03367374182352156,0.04976638633026298,0.0013549592844747029,0.03217193966092644,0.04918568949405954,0.012968896008543585,0.0039981310906421035,0.04483380056067281,0.09412628487518356,0.06226805499933253,0.006627953544253103,0.043572286744092914,0.06270858363369376,0.006888265919102923,0.04314510746228808,0.060312374849819786,0.006407689227072487,0.04388599652916834,0.11403684421305567
aea,-7.116,"(-7.169, -7.063]",0.053861734651302166,0.015187491939705202,0.004498592767355237,0.04637419491879016,0.11660686244016416,0.02099090419438776,0.03869700119102709,0.0008724083781548942,0.02336537221493108,0.049484520440907606,0.013723363096366988,0.004491006607545194,0.044470068806469476,0.08597394912721232,0.06874578019860567,0.00714616254106009,0.04925693564660633,0.06797199189798132,0.006994439344859239,0.045607992777975864,0.06413339503409979,0.006653062153407324,0.04583557757227714,0.11905719205880791
aea,-7.01,"(-7.063, -6.957]",0.05747493399140594,0.01651509137660276,0.004995944570038139,0.0483372737156367,0.12481232850708406,0.01354686178749547,0.028431152604966606,0.0006126287814727251,0.01599737691338637,0.04712064472707819,0.013477833192399952,0.004288401470309075,0.04391944362952353,0.07318756795002329,0.07604362607210037,0.007713945501924172,0.05301396103335807,0.07269573920996773,0.00782611696895439,0.049407216939617235,0.0688732807565534,0.007204859613094724,0.04861338809601878,0.11589038259098831
aea,-6.904,"(-6.957, -6.851]",0.06129347645198868,0.01669370943584623,0.00517973040439341,0.050746796471958726,0.1311990347811616,0.00798801797304044,0.0206461141620902,0.00035363621234814444,0.011087535363621235,0.043247628557164255,0.012065235480113163,0.003879597270760526,0.04059535696455317,0.05863080379430854,0.08385338658678648,0.008986520219670495,0.0586412048593776,0.07566774837743385,0.0077175902812448,0.05357588617074389,0.07535571642536196,0.007571975370277917,0.0525565817939757,0.112466716591779
aea,-6.798,"(-6.851, -6.745]",0.06375151167971485,0.01729998090509834,0.005715740563936096,0.052001782190821716,0.1389726942906244,0.005372032334033479,0.014295716377060659,0.0003818980332251289,0.0064795366303863535,0.040697600407357905,0.012386226210935014,0.003475272102348673,0.03597479472980714,0.0458404939214563,0.09285214181146967,0.009432881420660684,0.06415886958182165,0.08168798930685507,0.008630895550887913,0.05584622239195468,0.07856915536884986,0.007981668894405193,0.057271975049328495,0.10092292024696073
aea,-6.692,"(-6.745, -6.639]",0.06483715319662244,0.018814502077469507,0.006349685028816512,0.05138386275298217,0.1402459455837019,0.004087923870794799,0.00993499530893982,0.0002010454362685967,0.004406245811553411,0.034194477952017154,0.0101192869588527,0.0030659429030960995,0.03236831523924407,0.03548451950140732,0.10469441093687173,0.011878434526202922,0.07445382656480365,0.08775633293124246,0.008477415895992494,0.05780056292722155,0.0819762766385203,0.00841040075056963,0.05646026001876424,0.0925981771880445
aea,-6.586,"(-6.639, -6.533]",0.06457320813476147,0.019463973953663945,0.006252064360873873,0.05251734063134054,0.1379464917661492,0.003491718963808805,0.006794696362006323,0.00011796347850705422,0.002901901571273534,0.030057094323597416,0.010192044543009484,0.0026423819185580144,0.026777709621101306,0.025810409097343463,0.12138441938375878,0.014037653942339452,0.08144198556127023,0.09012409757938943,0.008847260888029066,0.060892747605341385,0.08472137026376633,0.008045109234181098,0.06053885716982022,0.08042749964610957
aea,-6.48,"(-6.533, -6.427]",0.06143768315807619,0.01930701603171867,0.006205826581623858,0.05085330115497328,0.13594207895190485,0.0033442509912084122,0.005516290294776763,0.0001034304430270643,0.002068608860541286,0.02689191518703672,0.007722806412687468,0.0026202378900189623,0.025305981727288398,0.019479400103430442,0.13532149629374246,0.01641096362696087,0.09374245819686261,0.09067402172039303,0.008239958627822789,0.05992070332701258,0.08474400965350802,0.008412342699534564,0.05954145836924668,0.07619375969660404
aea,-6.374,"(-6.427, -6.321]",0.06024358416702914,0.02071552849064811,0.005654632448890822,0.047520661157024795,0.1247281426707264,0.0032079164854284473,0.003316659417137886,0.00016311439756415834,0.0017942583732057417,0.02359721618094824,0.007503262287951283,0.002066115702479339,0.02218355806872553,0.015169638973466725,0.15104393214441061,0.019084384515006523,0.10134841235319704,0.09678120922140061,0.009895606785558939,0.06084167029143106,0.08547194432361896,0.009351892127011744,0.061711613745106565,0.06660504567203132
aea,-6.268,"(-6.321, -6.215]",0.05853174603174603,0.019029581529581528,0.007215007215007215,0.045815295815295816,0.1148989898989899,0.001893939393939394,0.004148629148629149,0.0,0.0018037518037518038,0.021645021645021644,0.007846320346320346,0.0021645021645021645,0.01966089466089466,0.011724386724386724,0.16206709956709955,0.022637085137085136,0.11516955266955267,0.09704184704184704,0.007936507936507936,0.059704184704184704,0.0891053391053391,0.010101010101010102,0.05781024531024531,0.06204906204906205
